time,station,tl_mittel,p_mittel,vv_mittel,rf_mittel,so_h,substation
2014-10-16T00:00+00:00,5802,15.4,958.2,5.2,84.0,4.9,
2014-10-16T00:00+00:00,5804,,,,,,
2014-10-16T00:00+00:00,5805,15.9,983.5,1.0,82.0,4.7,
2014-10-16T00:00+00:00,5808,,,,,,
2014-10-16T00:00+00:00,5901,,,,,,
2014-10-16T00:00+00:00,5902,,,,,,
2014-10-16T00:00+00:00,5904,16.2,985.5,2.6,77.0,5.1,
2014-10-16T00:00+00:00,5905,,,,,,
2014-10-16T00:00+00:00,5916,,,,,,
2014-10-16T00:00+00:00,5917,16.5,986.9,2.1,75.0,4.6,
2014-10-16T00:00+00:00,5925,17.6,989.3,2.6,68.0,4.7,
2014-10-16T00:00+00:00,5935,16.8,991.0,1.0,73.0,5.1,
2014-10-16T00:00+00:00,5963,,,,,,
2014-10-16T00:00+00:00,5965,,,,,,
2014-10-17T00:00+00:00,105,15.1,990.0,2.6,93.0,0.0,5904
2014-10-17T00:00+00:00,106,13.8,988.0,1.0,96.0,0.2,5805
2014-10-17T00:00+00:00,107,15.4,991.4,2.6,91.0,0.9,5917
2014-10-17T00:00+00:00,4102,,,,,,
2014-10-17T00:00+00:00,4115,15.0,992.4,2.1,93.0,0.1,
2014-10-17T00:00+00:00,4120,,,,,,
2014-10-17T00:00+00:00,5802,12.9,962.2,5.9,99.0,0.1,
2014-10-17T00:00+00:00,5804,,,,,,
2014-10-17T00:00+00:00,5805,13.8,988.0,1.0,96.0,0.2,
2014-10-17T00:00+00:00,5808,,,,,,
2014-10-17T00:00+00:00,5901,,,,,,
2014-10-17T00:00+00:00,5902,,,,,,
2014-10-17T00:00+00:00,5904,15.1,990.0,2.6,93.0,0.0,
2014-10-17T00:00+00:00,5905,,,,,,
2014-10-17T00:00+00:00,5916,,,,,,
2014-10-17T00:00+00:00,5917,15.4,991.4,2.6,91.0,0.9,
2014-10-17T00:00+00:00,5925,16.3,993.9,2.6,85.0,0.3,
2014-10-17T00:00+00:00,5935,15.8,995.5,1.5,90.0,0.0,
2014-10-17T00:00+00:00,5963,,,,,,
2014-10-17T00:00+00:00,5965,,,,,,
2014-10-18T00:00+00:00,105,15.9,1000.3,2.6,75.0,8.7,5904
2014-10-18T00:00+00:00,106,15.8,998.0,0.2,82.0,8.9,5805
2014-10-18T00:00+00:00,107,16.1,1001.6,2.6,77.0,8.6,5917
2014-10-18T00:00+00:00,4102,,,,,,
2014-10-18T00:00+00:00,4115,15.6,1002.7,1.5,78.0,8.8,
2014-10-18T00:00+00:00,4120,,,,,,
2014-10-18T00:00+00:00,5802,14.3,972.3,4.5,83.0,8.6,
2014-10-18T00:00+00:00,5804,,,,,,
2014-10-18T00:00+00:00,5805,15.8,998.0,0.2,82.0,8.9,
2014-10-18T00:00+00:00,5808,,,,,,
2014-10-18T00:00+00:00,5901,,,,,,
2014-10-18T00:00+00:00,5902,,,,,,
2014-10-18T00:00+00:00,5904,15.9,1000.3,2.6,75.0,8.7,
2014-10-18T00:00+00:00,5905,,,,,,
2014-10-18T00:00+00:00,5916,,,,,,
2014-10-18T00:00+00:00,5917,16.1,1001.6,2.6,77.0,8.6,
2014-10-18T00:00+00:00,5925,16.9,1004.1,2.1,69.0,8.4,
2014-10-18T00:00+00:00,5935,16.2,1005.9,1.0,76.0,9.2,
2014-10-18T00:00+00:00,5963,,,,,,
2014-10-18T00:00+00:00,5965,,,,,,
2014-10-19T00:00+00:00,105,13.8,997.5,1.0,86.0,5.3,5904
2014-10-19T00:00+00:00,106,13.1,995.3,1.0,89.0,5.9,5805
2014-10-19T00:00+00:00,107,14.6,998.7,1.0,84.0,8.7,5917
2014-10-19T00:00+00:00,4102,,,,,,
2014-10-19T00:00+00:00,4115,14.2,1000.0,0.6,90.0,5.3,
2014-10-19T00:00+00:00,4120,,,,,,
2014-10-19T00:00+00:00,5802,13.2,969.5,2.1,89.0,7.7,
2014-10-19T00:00+00:00,5804,,,,,,
2014-10-19T00:00+00:00,5805,13.1,995.3,1.0,89.0,5.9,
2014-10-19T00:00+00:00,5808,,,,,,
2014-10-19T00:00+00:00,5901,,,,,,
2014-10-19T00:00+00:00,5902,,,,,,
2014-10-19T00:00+00:00,5904,13.8,997.5,1.0,86.0,5.3,
2014-10-19T00:00+00:00,5905,,,,,,
2014-10-19T00:00+00:00,5916,,,,,,
2014-10-19T00:00+00:00,5917,14.6,998.7,1.0,84.0,8.7,
2014-10-19T00:00+00:00,5925,15.9,1001.2,1.0,81.0,7.8,
2014-10-19T00:00+00:00,5935,14.0,1003.1,1.0,84.0,5.4,
2014-10-19T00:00+00:00,5963,,,,,,
2014-10-19T00:00+00:00,5965,,,,,,
2014-10-20T00:00+00:00,105,15.3,992.1,3.8,78.0,1.0,5904
2014-10-20T00:00+00:00,106,14.7,989.9,1.5,78.0,1.2,5805
2014-10-20T00:00+00:00,107,15.2,993.5,2.1,65.0,1.0,5917
2014-10-20T00:00+00:00,4102,,,,,,
2014-10-20T00:00+00:00,4115,14.8,994.6,1.5,83.0,0.7,
2014-10-20T00:00+00:00,4120,,,,,,
2014-10-20T00:00+00:00,5802,15.5,964.6,8.4,76.0,1.1,
2014-10-20T00:00+00:00,5804,,,,,,
2014-10-20T00:00+00:00,5805,14.7,989.9,1.5,78.0,1.2,
2014-10-20T00:00+00:00,5808,,,,,,
2014-10-20T00:00+00:00,5901,,,,,,
2014-10-20T00:00+00:00,5902,,,,,,
2014-10-20T00:00+00:00,5904,15.3,992.1,3.8,78.0,1.0,
2014-10-20T00:00+00:00,5905,,,,,,
2014-10-20T00:00+00:00,5916,,,,,,
2014-10-20T00:00+00:00,5917,15.2,993.5,2.1,65.0,1.0,
2014-10-20T00:00+00:00,5925,16.8,995.9,3.2,61.0,0.8,
2014-10-20T00:00+00:00,5935,15.8,997.6,1.0,76.0,1.0,
2014-10-20T00:00+00:00,5963,,,,,,
2014-10-20T00:00+00:00,5965,,,,,,
2014-10-21T00:00+00:00,105,15.8,985.5,3.2,80.0,4.8,5904
2014-10-21T00:00+00:00,106,15.6,983.4,1.5,86.0,4.5,5805
2014-10-21T00:00+00:00,107,16.5,986.7,3.8,85.0,3.2,5917
2014-10-21T00:00+00:00,4102,,,,,,
2014-10-21T00:00+00:00,4115,15.5,987.8,2.1,85.0,4.5,
2014-10-21T00:00+00:00,4120,,,,,,
2014-10-21T00:00+00:00,5802,14.0,957.8,5.9,88.0,3.9,
2014-10-21T00:00+00:00,5804,,,,,,
2014-10-21T00:00+00:00,5805,15.6,983.4,1.5,86.0,4.5,
2014-10-21T00:00+00:00,5808,,,,,,
2014-10-21T00:00+00:00,5901,,,,,,
2014-10-21T00:00+00:00,5902,,,,,,
2014-10-21T00:00+00:00,5904,15.8,985.5,3.2,80.0,4.8,
2014-10-21T00:00+00:00,5905,,,,,,
2014-10-21T00:00+00:00,5916,,,,,,
2014-10-21T00:00+00:00,5917,16.5,986.7,3.8,85.0,3.2,
2014-10-21T00:00+00:00,5925,17.2,989.3,2.6,76.0,3.5,
2014-10-21T00:00+00:00,5935,16.3,991.1,1.5,79.0,4.1,
2014-10-21T00:00+00:00,5963,,,,,,
2014-10-21T00:00+00:00,5965,,,,,,
2014-10-22T00:00+00:00,105,10.8,982.3,6.7,78.0,0.8,5904
2014-10-22T00:00+00:00,106,9.6,980.5,5.9,85.0,0.5,5805
2014-10-22T00:00+00:00,107,10.8,983.7,8.4,78.0,1.0,5917
2014-10-22T00:00+00:00,4102,,,,,,
2014-10-22T00:00+00:00,4115,10.8,984.9,4.5,79.0,0.1,
2014-10-22T00:00+00:00,4120,,,,,,
2014-10-22T00:00+00:00,5802,8.8,953.9,11.1,91.0,0.1,
2014-10-22T00:00+00:00,5804,,,,,,
2014-10-22T00:00+00:00,5805,9.6,980.5,5.9,85.0,0.5,
2014-10-22T00:00+00:00,5808,,,,,,
2014-10-22T00:00+00:00,5901,,,,,,
2014-10-22T00:00+00:00,5902,,,,,,
2014-10-22T00:00+00:00,5904,10.8,982.3,6.7,78.0,0.8,
2014-10-22T00:00+00:00,5905,,,,,,
2014-10-22T00:00+00:00,5916,,,,,,
2014-10-22T00:00+00:00,5917,10.8,983.7,8.4,78.0,1.0,
2014-10-22T00:00+00:00,5925,12.1,986.3,6.7,74.0,0.6,
2014-10-22T00:00+00:00,5935,12.1,987.9,4.5,74.0,0.1,
2014-10-22T00:00+00:00,5963,,,,,,
2014-10-22T00:00+00:00,5965,,,,,,
2014-10-23T00:00+00:00,105,8.0,987.7,5.9,84.0,0.0,5904
2014-10-23T00:00+00:00,106,7.4,985.8,1.5,91.0,0.0,5805
2014-10-23T00:00+00:00,107,7.9,988.9,7.5,86.0,0.0,5917
2014-10-23T00:00+00:00,4102,,,,,,
2014-10-23T00:00+00:00,4115,7.9,990.4,4.5,86.0,0.0,
2014-10-23T00:00+00:00,4120,,,,,,
2014-10-23T00:00+00:00,5802,5.4,959.2,9.2,97.0,0.0,
2014-10-23T00:00+00:00,5804,,,,,,
2014-10-23T00:00+00:00,5805,7.4,985.8,1.5,91.0,0.0,
2014-10-23T00:00+00:00,5808,,,,,,
2014-10-23T00:00+00:00,5901,,,,,,
2014-10-23T00:00+00:00,5902,,,,,,
2014-10-23T00:00+00:00,5904,8.0,987.7,5.9,84.0,0.0,
2014-10-23T00:00+00:00,5905,,,,,,
2014-10-23T00:00+00:00,5916,,,,,,
2014-10-23T00:00+00:00,5917,7.9,988.9,7.5,86.0,0.0,
2014-10-23T00:00+00:00,5925,8.6,991.6,5.2,79.0,0.0,
2014-10-23T00:00+00:00,5935,8.3,993.3,3.2,85.0,0.0,
2014-10-23T00:00+00:00,5963,,,,,,
2014-10-23T00:00+00:00,5965,,,,,,
2014-10-24T00:00+00:00,105,8.9,995.5,4.5,73.0,0.0,5904
2014-10-24T00:00+00:00,106,9.3,993.3,1.0,77.0,0.0,5805
2014-10-24T00:00+00:00,107,8.6,996.7,6.7,74.0,0.2,5917
2014-10-24T00:00+00:00,4102,,,,,,
2014-10-24T00:00+00:00,4115,8.5,998.2,4.5,75.0,1.2,
2014-10-24T00:00+00:00,4120,,,,,,
2014-10-24T00:00+00:00,5802,6.8,966.8,5.9,85.0,0.0,
2014-10-24T00:00+00:00,5804,,,,,,
2014-10-24T00:00+00:00,5805,9.3,993.3,1.0,77.0,0.0,
2014-10-24T00:00+00:00,5808,,,,,,
2014-10-24T00:00+00:00,5901,,,,,,
2014-10-24T00:00+00:00,5902,,,,,,
2014-10-24T00:00+00:00,5904,8.9,995.5,4.5,73.0,0.0,
2014-10-24T00:00+00:00,5905,,,,,,
2014-10-24T00:00+00:00,5916,,,,,,
2014-10-24T00:00+00:00,5917,8.6,996.7,6.7,74.0,0.2,
2014-10-24T00:00+00:00,5925,9.6,999.3,4.5,70.0,0.1,
2014-10-24T00:00+00:00,5935,9.0,1001.1,3.2,71.0,1.3,
2014-10-24T00:00+00:00,5963,,,,,,
2014-10-24T00:00+00:00,5965,,,,,,
2014-10-25T00:00+00:00,105,6.4,998.9,2.1,88.0,0.3,5904
2014-10-25T00:00+00:00,106,6.1,996.6,1.5,90.0,1.0,5805
2014-10-25T00:00+00:00,107,5.9,1000.4,1.5,89.0,0.9,5917
2014-10-25T00:00+00:00,4102,,,,,,
2014-10-25T00:00+00:00,4115,5.5,1001.6,2.1,89.0,1.1,
2014-10-25T00:00+00:00,4120,,,,,,
2014-10-25T00:00+00:00,5802,4.3,970.0,3.2,97.0,0.4,
2014-10-25T00:00+00:00,5804,,,,,,
2014-10-25T00:00+00:00,5805,6.1,996.6,1.5,90.0,1.0,
2014-10-25T00:00+00:00,5808,,,,,,
2014-10-25T00:00+00:00,5901,,,,,,
2014-10-25T00:00+00:00,5902,,,,,,
2014-10-25T00:00+00:00,5904,6.4,998.9,2.1,88.0,0.3,
2014-10-25T00:00+00:00,5905,,,,,,
2014-10-25T00:00+00:00,5916,,,,,,
2014-10-25T00:00+00:00,5917,5.9,1000.4,1.5,89.0,0.9,
2014-10-25T00:00+00:00,5925,7.5,1002.8,2.1,81.0,0.2,
2014-10-25T00:00+00:00,5935,6.7,1004.8,2.1,86.0,0.6,
2014-10-25T00:00+00:00,5963,,,,,,
2014-10-25T00:00+00:00,5965,,,,,,
2014-10-26T00:00+00:00,105,7.8,1004.1,1.0,91.0,0.0,5904
2014-10-26T00:00+00:00,106,7.9,1001.8,0.6,90.0,0.0,5805
2014-10-26T00:00+00:00,107,7.5,1005.5,1.0,91.0,0.0,5917
2014-10-26T00:00+00:00,4102,,,,,,
2014-10-26T00:00+00:00,4115,7.3,1006.9,1.0,94.0,0.0,
2014-10-26T00:00+00:00,4120,,,,,,
2014-10-26T00:00+00:00,5802,6.0,975.3,2.6,97.0,0.0,
2014-10-26T00:00+00:00,5804,,,,,,
2014-10-26T00:00+00:00,5805,7.9,1001.8,0.6,90.0,0.0,
2014-10-26T00:00+00:00,5808,,,,,,
2014-10-26T00:00+00:00,5901,,,,,,
2014-10-26T00:00+00:00,5902,,,,,,
2014-10-26T00:00+00:00,5904,7.8,1004.1,1.0,91.0,0.0,
2014-10-26T00:00+00:00,5905,,,,,,
2014-10-26T00:00+00:00,5916,,,,,,
2014-10-26T00:00+00:00,5917,7.5,1005.5,1.0,91.0,0.0,
2014-10-26T00:00+00:00,5925,8.3,1008.1,1.0,84.0,0.0,
2014-10-26T00:00+00:00,5935,7.7,1009.9,1.0,88.0,0.0,
2014-10-26T00:00+00:00,5963,,,,,,
2014-10-26T00:00+00:00,5965,,,,,,
2014-10-27T00:00+00:00,105,6.4,1005.1,3.2,88.0,0.2,5904
2014-10-27T00:00+00:00,106,6.7,1002.6,1.5,90.0,0.0,5805
2014-10-27T00:00+00:00,107,7.1,1006.4,2.6,88.0,2.8,5917
2014-10-27T00:00+00:00,4102,,,,,,
2014-10-27T00:00+00:00,4115,5.8,1007.8,1.5,92.0,0.0,
2014-10-27T00:00+00:00,4120,,,,,,
2014-10-27T00:00+00:00,5802,4.8,975.8,4.5,97.0,0.0,
2014-10-27T00:00+00:00,5804,,,,,,
2014-10-27T00:00+00:00,5805,6.7,1002.6,1.5,90.0,0.0,
2014-10-27T00:00+00:00,5808,,,,,,
2014-10-27T00:00+00:00,5901,,,,,,
2014-10-27T00:00+00:00,5902,,,,,,
2014-10-27T00:00+00:00,5904,6.4,1005.1,3.2,88.0,0.2,
2014-10-27T00:00+00:00,5905,,,,,,
2014-10-27T00:00+00:00,5916,,,,,,
2014-10-27T00:00+00:00,5917,7.1,1006.4,2.6,88.0,2.8,
2014-10-27T00:00+00:00,5925,7.4,1009.0,3.2,83.0,0.6,
2014-10-27T00:00+00:00,5935,6.4,1010.9,1.5,85.0,0.5,
2014-10-27T00:00+00:00,5963,,,,,,
2014-10-27T00:00+00:00,5965,,,,,,
2014-10-28T00:00+00:00,105,5.5,1000.1,2.1,91.0,2.7,5904
2014-10-28T00:00+00:00,106,6.2,997.5,2.6,92.0,2.2,5805
2014-10-28T00:00+00:00,107,5.0,1001.4,3.2,92.0,5.1,5917
2014-10-28T00:00+00:00,4102,,,,,,
2014-10-28T00:00+00:00,4115,5.0,1002.8,2.6,94.0,1.6,
2014-10-28T00:00+00:00,4120,,,,,,
2014-10-28T00:00+00:00,5802,4.2,970.7,6.7,98.0,2.0,
2014-10-28T00:00+00:00,5804,,,,,,
2014-10-28T00:00+00:00,5805,6.2,997.5,2.6,92.0,2.2,
2014-10-28T00:00+00:00,5808,,,,,,
2014-10-28T00:00+00:00,5901,,,,,,
2014-10-28T00:00+00:00,5902,,,,,,
2014-10-28T00:00+00:00,5904,5.5,1000.1,2.1,91.0,2.7,
2014-10-28T00:00+00:00,5905,,,,,,
2014-10-28T00:00+00:00,5916,,,,,,
2014-10-28T00:00+00:00,5917,5.0,1001.4,3.2,92.0,5.1,
2014-10-28T00:00+00:00,5925,6.4,1003.9,3.2,87.0,4.5,
2014-10-28T00:00+00:00,5935,5.2,1005.9,2.1,87.0,4.1,
2014-10-28T00:00+00:00,5963,,,,,,
2014-10-28T00:00+00:00,5965,,,,,,
2014-10-29T00:00+00:00,105,5.3,996.0,2.6,75.0,4.3,5904
2014-10-29T00:00+00:00,106,4.8,993.8,2.6,83.0,2.8,5805
2014-10-29T00:00+00:00,107,4.8,997.4,2.6,81.0,3.0,5917
2014-10-29T00:00+00:00,4102,,,,,,
2014-10-29T00:00+00:00,4115,5.1,998.7,2.1,81.0,2.4,
2014-10-29T00:00+00:00,4120,,,,,,
2014-10-29T00:00+00:00,5802,4.0,967.2,3.8,89.0,4.0,
2014-10-29T00:00+00:00,5804,,,,,,
2014-10-29T00:00+00:00,5805,4.8,993.8,2.6,83.0,2.8,
2014-10-29T00:00+00:00,5808,,,,,,
2014-10-29T00:00+00:00,5901,,,,,,
2014-10-29T00:00+00:00,5902,,,,,,
2014-10-29T00:00+00:00,5904,5.3,996.0,2.6,75.0,4.3,
2014-10-29T00:00+00:00,5905,,,,,,
2014-10-29T00:00+00:00,5916,,,,,,
2014-10-29T00:00+00:00,5917,4.8,997.4,2.6,81.0,3.0,
2014-10-29T00:00+00:00,5925,6.8,999.9,2.6,72.0,4.5,
2014-10-29T00:00+00:00,5935,5.4,1001.8,1.5,73.0,4.0,
2014-10-29T00:00+00:00,5963,,,,,,
2014-10-29T00:00+00:00,5965,,,,,,
2014-10-30T00:00+00:00,105,8.1,1000.5,1.0,87.0,0.0,5904
2014-10-30T00:00+00:00,106,8.2,998.4,1.0,89.0,0.0,5805
2014-10-30T00:00+00:00,107,7.5,1002.0,0.2,88.0,0.0,5917
2014-10-30T00:00+00:00,4102,,,,,,
2014-10-30T00:00+00:00,4115,7.3,1003.2,1.0,90.0,0.0,
2014-10-30T00:00+00:00,4120,,,,,,
2014-10-30T00:00+00:00,5802,6.4,971.8,1.5,90.0,0.0,
2014-10-30T00:00+00:00,5804,,,,,,
2014-10-30T00:00+00:00,5805,8.2,998.4,1.0,89.0,0.0,
2014-10-30T00:00+00:00,5808,,,,,,
2014-10-30T00:00+00:00,5901,,,,,,
2014-10-30T00:00+00:00,5902,,,,,,
2014-10-30T00:00+00:00,5904,8.1,1000.5,1.0,87.0,0.0,
2014-10-30T00:00+00:00,5905,,,,,,
2014-10-30T00:00+00:00,5916,,,,,,
2014-10-30T00:00+00:00,5917,7.5,1002.0,0.2,88.0,0.0,
2014-10-30T00:00+00:00,5925,9.0,1004.4,1.0,78.0,0.0,
2014-10-30T00:00+00:00,5935,8.2,1006.2,0.2,84.0,0.0,
2014-10-30T00:00+00:00,5963,,,,,,
2014-10-30T00:00+00:00,5965,,,,,,
2014-10-31T00:00+00:00,105,8.3,1002.4,2.6,84.0,3.3,5904
2014-10-31T00:00+00:00,106,7.6,1000.2,0.6,88.0,2.4,5805
2014-10-31T00:00+00:00,107,8.6,1003.7,2.1,81.0,4.1,5917
2014-10-31T00:00+00:00,4102,,,,,,
2014-10-31T00:00+00:00,4115,8.7,1005.0,2.1,86.0,4.3,
2014-10-31T00:00+00:00,4120,,,,,,
2014-10-31T00:00+00:00,5802,7.5,973.7,4.5,89.0,3.2,
2014-10-31T00:00+00:00,5804,,,,,,
2014-10-31T00:00+00:00,5805,7.6,1000.2,0.6,88.0,2.4,
2014-10-31T00:00+00:00,5808,,,,,,
2014-10-31T00:00+00:00,5901,,,,,,
2014-10-31T00:00+00:00,5902,,,,,,
2014-10-31T00:00+00:00,5904,8.3,1002.4,2.6,84.0,3.3,
2014-10-31T00:00+00:00,5905,,,,,,
2014-10-31T00:00+00:00,5916,,,,,,
2014-10-31T00:00+00:00,5917,8.6,1003.7,2.1,81.0,4.1,
2014-10-31T00:00+00:00,5925,10.3,1006.1,1.0,74.0,2.2,
2014-10-31T00:00+00:00,5935,8.8,1008.1,1.0,81.0,4.5,
2014-10-31T00:00+00:00,5963,,,,,,
2014-10-31T00:00+00:00,5965,,,,,,
2014-11-01T00:00+00:00,105,10.3,1000.1,2.1,86.0,8.5,5904
2014-11-01T00:00+00:00,106,9.9,997.9,2.1,88.0,7.6,5805
2014-11-01T00:00+00:00,107,9.2,1001.7,2.1,92.0,7.6,5917
2014-11-01T00:00+00:00,4102,,,,,,
2014-11-01T00:00+00:00,4115,9.4,1002.8,1.5,93.0,7.9,
2014-11-01T00:00+00:00,4120,,,,,,
2014-11-01T00:00+00:00,5802,10.0,971.6,2.1,91.0,8.7,
2014-11-01T00:00+00:00,5804,,,,,,
2014-11-01T00:00+00:00,5805,9.9,997.9,2.1,88.0,7.6,
2014-11-01T00:00+00:00,5808,,,,,,
2014-11-01T00:00+00:00,5901,,,,,,
2014-11-01T00:00+00:00,5902,,,,,,
2014-11-01T00:00+00:00,5904,10.3,1000.1,2.1,86.0,8.5,
2014-11-01T00:00+00:00,5905,,,,,,
2014-11-01T00:00+00:00,5916,,,,,,
2014-11-01T00:00+00:00,5917,9.2,1001.7,2.1,92.0,7.6,
2014-11-01T00:00+00:00,5925,11.4,1004.0,2.1,84.0,8.5,
2014-11-01T00:00+00:00,5935,9.8,1005.9,1.0,86.0,8.3,
2014-11-01T00:00+00:00,5963,,,,,,
2014-11-01T00:00+00:00,5965,,,,,,
2014-11-02T00:00+00:00,105,6.9,996.8,2.1,97.0,0.0,5904
2014-11-02T00:00+00:00,106,6.7,994.5,1.5,99.0,0.0,5805
2014-11-02T00:00+00:00,107,6.5,998.1,1.0,100.0,0.0,5917
2014-11-02T00:00+00:00,4102,,,,,,
2014-11-02T00:00+00:00,4115,6.6,999.4,1.5,99.0,0.0,
2014-11-02T00:00+00:00,4120,,,,,,
2014-11-02T00:00+00:00,5802,5.6,967.9,3.8,100.0,0.0,
2014-11-02T00:00+00:00,5804,,,,,,
2014-11-02T00:00+00:00,5805,6.7,994.5,1.5,99.0,0.0,
2014-11-02T00:00+00:00,5808,,,,,,
2014-11-02T00:00+00:00,5901,,,,,,
2014-11-02T00:00+00:00,5902,,,,,,
2014-11-02T00:00+00:00,5904,6.9,996.8,2.1,97.0,0.0,
2014-11-02T00:00+00:00,5905,,,,,,
2014-11-02T00:00+00:00,5916,,,,,,
2014-11-02T00:00+00:00,5917,6.5,998.1,1.0,100.0,0.0,
2014-11-02T00:00+00:00,5925,7.4,1000.6,1.0,94.0,0.0,
2014-11-02T00:00+00:00,5935,7.0,1002.5,1.0,92.0,0.0,
2014-11-02T00:00+00:00,5963,,,,,,
2014-11-02T00:00+00:00,5965,,,,,,
2014-11-03T00:00+00:00,105,7.4,989.5,3.8,93.0,0.0,5904
2014-11-03T00:00+00:00,106,7.1,987.0,2.6,96.0,0.0,5805
2014-11-03T00:00+00:00,107,6.4,990.8,3.2,96.0,0.0,5917
2014-11-03T00:00+00:00,4102,,,,,,
2014-11-03T00:00+00:00,4115,6.9,992.2,3.2,93.0,0.0,
2014-11-03T00:00+00:00,4120,,,,,,
2014-11-03T00:00+00:00,5802,5.5,960.8,5.2,100.0,0.0,
2014-11-03T00:00+00:00,5804,,,,,,
2014-11-03T00:00+00:00,5805,7.1,987.0,2.6,96.0,0.0,
2014-11-03T00:00+00:00,5808,,,,,,
2014-11-03T00:00+00:00,5901,,,,,,
2014-11-03T00:00+00:00,5902,,,,,,
2014-11-03T00:00+00:00,5904,7.4,989.5,3.8,93.0,0.0,
2014-11-03T00:00+00:00,5905,,,,,,
2014-11-03T00:00+00:00,5916,,,,,,
2014-11-03T00:00+00:00,5917,6.4,990.8,3.2,96.0,0.0,
2014-11-03T00:00+00:00,5925,7.8,993.3,3.2,90.0,0.0,
2014-11-03T00:00+00:00,5935,6.9,995.3,2.6,89.0,0.0,
2014-11-03T00:00+00:00,5963,,,,,,
2014-11-03T00:00+00:00,5965,,,,,,
2014-11-04T00:00+00:00,105,12.8,979.1,3.8,66.0,7.8,5904
2014-11-04T00:00+00:00,106,13.3,976.6,2.6,70.0,7.2,5805
2014-11-04T00:00+00:00,107,12.0,980.3,5.2,73.0,7.1,5917
2014-11-04T00:00+00:00,4102,,,,,,
2014-11-04T00:00+00:00,4115,13.0,981.6,4.5,70.0,6.8,
2014-11-04T00:00+00:00,4120,,,,,,
2014-11-04T00:00+00:00,5802,10.8,951.2,3.8,79.0,8.6,
2014-11-04T00:00+00:00,5804,,,,,,
2014-11-04T00:00+00:00,5805,13.3,976.6,2.6,70.0,7.2,
2014-11-04T00:00+00:00,5808,,,,,,
2014-11-04T00:00+00:00,5901,,,,,,
2014-11-04T00:00+00:00,5902,,,,,,
2014-11-04T00:00+00:00,5904,12.8,979.1,3.8,66.0,7.8,
2014-11-04T00:00+00:00,5905,,,,,,
2014-11-04T00:00+00:00,5916,,,,,,
2014-11-04T00:00+00:00,5917,12.0,980.3,5.2,73.0,7.1,
2014-11-04T00:00+00:00,5925,13.5,982.7,3.8,66.0,8.4,
2014-11-04T00:00+00:00,5935,13.2,984.7,3.2,65.0,7.5,
2014-11-04T00:00+00:00,5963,,,,,,
2014-11-04T00:00+00:00,5965,,,,,,
2014-11-05T00:00+00:00,105,15.5,978.8,5.9,63.0,6.7,5904
2014-11-05T00:00+00:00,106,15.6,976.5,2.6,65.0,5.7,5805
2014-11-05T00:00+00:00,107,15.1,980.4,7.5,69.0,6.2,5917
2014-11-05T00:00+00:00,4102,,,,,,
2014-11-05T00:00+00:00,4115,15.6,981.5,3.8,65.0,6.0,
2014-11-05T00:00+00:00,4120,,,,,,
2014-11-05T00:00+00:00,5802,13.6,951.3,4.5,72.0,6.2,
2014-11-05T00:00+00:00,5804,,,,,,
2014-11-05T00:00+00:00,5805,15.6,976.5,2.6,65.0,5.7,
2014-11-05T00:00+00:00,5808,,,,,,
2014-11-05T00:00+00:00,5901,,,,,,
2014-11-05T00:00+00:00,5902,,,,,,
2014-11-05T00:00+00:00,5904,15.5,978.8,5.9,63.0,6.7,
2014-11-05T00:00+00:00,5905,,,,,,
2014-11-05T00:00+00:00,5916,,,,,,
2014-11-05T00:00+00:00,5917,15.1,980.4,7.5,69.0,6.2,
2014-11-05T00:00+00:00,5925,16.7,982.6,5.9,59.0,6.0,
2014-11-05T00:00+00:00,5935,16.3,984.4,3.8,61.0,6.4,
2014-11-05T00:00+00:00,5963,,,,,,
2014-11-05T00:00+00:00,5965,,,,,,
2014-11-06T00:00+00:00,105,13.6,987.0,1.5,80.0,0.0,5904
2014-11-06T00:00+00:00,106,13.1,985.0,1.5,79.0,0.0,5805
2014-11-06T00:00+00:00,107,12.7,988.2,2.6,83.0,0.0,5917
2014-11-06T00:00+00:00,4102,,,,,,
2014-11-06T00:00+00:00,4115,12.9,989.5,1.5,80.0,0.0,
2014-11-06T00:00+00:00,4120,,,,,,
2014-11-06T00:00+00:00,5802,10.7,959.0,2.6,88.0,0.0,
2014-11-06T00:00+00:00,5804,,,,,,
2014-11-06T00:00+00:00,5805,13.1,985.0,1.5,79.0,0.0,
2014-11-06T00:00+00:00,5808,,,,,,
2014-11-06T00:00+00:00,5901,,,,,,
2014-11-06T00:00+00:00,5902,,,,,,
2014-11-06T00:00+00:00,5904,13.6,987.0,1.5,80.0,0.0,
2014-11-06T00:00+00:00,5905,,,,,,
2014-11-06T00:00+00:00,5916,,,,,,
2014-11-06T00:00+00:00,5917,12.7,988.2,2.6,83.0,0.0,
2014-11-06T00:00+00:00,5925,14.3,990.7,1.5,71.0,0.0,
2014-11-06T00:00+00:00,5935,13.6,992.6,1.5,79.0,0.0,
2014-11-06T00:00+00:00,5963,,,,,,
2014-11-06T00:00+00:00,5965,,,,,,
2014-11-07T00:00+00:00,105,11.5,985.1,1.5,91.0,0.0,5904
2014-11-07T00:00+00:00,106,10.4,982.9,0.2,92.0,0.0,5805
2014-11-07T00:00+00:00,107,12.7,986.4,2.6,92.0,0.6,5917
2014-11-07T00:00+00:00,4102,,,,,,
